"Status","Order","Family","Genus","Binomial","Log_mass","Combined_mass","Ancestral.mass","Mass.change"
"extant","Diprotodontia","Macropodidae","Petrogale","Petrogale assimilis",3.65,4500,4.76243902439024,1.11243902439024
"extant","Primates","Lemuridae","Eulemur","Eulemur coronatus",3.22,1650,4.338,1.118
"extant","Rodentia","Muridae","Mastomys","Mastomys shortridgei",1.67,46.5,2.788125,1.118125
"extant","Rodentia","Muridae","Taterillus","Taterillus arenarius",1.67,47,2.788125,1.118125
"extant","Rodentia","Muridae","Rattus","Rattus exulans",1.67,47.5,2.788125,1.118125
"extant","Rodentia","Muridae","Chiruromys","Chiruromys lamia",1.67,47.2,2.788125,1.118125
"extant","Rodentia","Muridae","Melomys","Melomys rubex",1.67,46.6,2.788125,1.118125
"extant","Rodentia","Muridae","Microtus","Microtus longicaudus",1.67,46.7,2.788125,1.118125
"extant","Rodentia","Muridae","Bolomys","Bolomys temchuki",1.67,47.2,2.788125,1.118125
"extant","Rodentia","Muridae","Neusticomys","Neusticomys venezuelae",1.67,47.1,2.788125,1.118125
"extant","Rodentia","Muridae","Wiedomys","Wiedomys pyrrhorhinos",1.67,46.7,2.788125,1.118125
"extant","Rodentia","Muridae","Wilfredomys","Wilfredomys oenax",1.67,46.8,2.788125,1.118125
"extant","Artiodactyla","Cervidae","Muntiacus","Muntiacus reevesi",4.13,13500,5.24904761904762,1.11904761904762
"extant","Carnivora","Herpestidae","Herpestes","Herpestes naso",3.48,3000,4.60282608695652,1.12282608695652
"extant","Carnivora","Viverridae","Genetta","Genetta victoriae",3.48,3000,4.60282608695652,1.12282608695652
"extant","Carnivora","Viverridae","Osbornictis","Osbornictis piscivora",3.48,3000,4.60282608695652,1.12282608695652
"extant","Carnivora","Viverridae","Eupleres","Eupleres goudotii",3.48,3000,4.60282608695652,1.12282608695652
"extant","Carnivora","Procyonidae","Potos","Potos flavus",3.48,3000,4.60282608695652,1.12282608695652
"extant","Rodentia","Muridae","Saccostomus","Saccostomus mearnsi",1.66,45.5,2.788125,1.128125
"extant","Rodentia","Myoxidae","Graphiurus","Graphiurus platyops",1.66,46.1,2.788125,1.128125
"extant","Rodentia","Muridae","Apodemus","Apodemus mystacinus",1.66,45.6,2.788125,1.128125
"extant","Rodentia","Muridae","Chiruromys","Chiruromys vates",1.66,45.6,2.788125,1.128125
"extant","Rodentia","Muridae","Stenomys","Stenomys niobe",1.66,46.1,2.788125,1.128125
"extant","Carnivora","Canidae","Vulpes","Vulpes chama",3.47,2955,4.60282608695652,1.13282608695652
"extant","Primates","Lemuridae","Eulemur","Eulemur mongoz",3.2,1600,4.338,1.138
"extant","Primates","Lemuridae","Hapalemur","Hapalemur aureus",3.2,1575,4.338,1.138
"extant","Rodentia","Muridae","Grammomys","Grammomys cometes",1.65,45,2.788125,1.138125
"extant","Rodentia","Muridae","Calomys","Calomys callosus",1.65,45,2.788125,1.138125
"extant","Rodentia","Muridae","Phyllotis","Phyllotis osgoodi",1.65,45.1,2.788125,1.138125
"extant","Artiodactyla","Bovidae","Oreotragus","Oreotragus oreotragus",4.11,12999.9,5.24904761904762,1.13904761904762
"extant","Artiodactyla","Moschidae","Moschus","Moschus moschiferus",4.11,13000,5.24904761904762,1.13904761904762
"extant","Carnivora","Viverridae","Viverricula","Viverricula indica",3.462,2908.44,4.60282608695652,1.14082608695652
"extant","Primates","Cebidae","Pithecia","Pithecia monachus",3.19,1537.5,4.338,1.148
"extant","Rodentia","Muridae","Mastomys","Mastomys coucha",1.64,43.5,2.788125,1.148125
"extant","Rodentia","Muridae","Pogonomys","Pogonomys sylvestris",1.64,43.4,2.788125,1.148125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys nitratoides",1.64,43.9,2.788125,1.148125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus californicus",1.64,43.5,2.788125,1.148125
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus leucogaster",4.1,12699.9,5.24904761904762,1.14904761904762
"extant","Diprotodontia","Macropodidae","Petrogale","Petrogale brachyotis",3.61,4050,4.76243902439024,1.15243902439024
"extant","Carnivora","Canidae","Vulpes","Vulpes pallida",3.45,2800,4.60282608695652,1.15282608695652
"extant","Carnivora","Felidae","Pardofelis","Pardofelis marmorata",3.45,2854.25,4.60282608695652,1.15282608695652
"extant","Primates","Galagonidae","Otolemur","Otolemur crassicaudatus",3.18,1500,4.338,1.158
"extant","Rodentia","Muridae","Dephomys","Dephomys defua",1.63,43,2.788125,1.158125
"extant","Rodentia","Muridae","Microtus","Microtus agrestis",1.63,42.5,2.788125,1.158125
"extant","Rodentia","Muridae","Leptomys","Leptomys ernstmayri",1.63,42.9,2.788125,1.158125
"extant","Rodentia","Muridae","Akodon","Akodon neocenus",1.63,42.4,2.788125,1.158125
"extant","Rodentia","Muridae","Akodon","Akodon simulator",1.63,42.5,2.788125,1.158125
"extant","Rodentia","Muridae","Irenomys","Irenomys tarsalis",1.63,43.1,2.788125,1.158125
"extant","Rodentia","Muridae","Oxymycterus","Oxymycterus iheringi",1.63,43,2.788125,1.158125
"extant","Rodentia","Muridae","Phyllotis","Phyllotis bonaeriensis",1.63,42.5,2.788125,1.158125
"extant","Rodentia","Muridae","Phyllotis","Phyllotis haggardi",1.63,42.5,2.788125,1.158125
"extant","Rodentia","Muridae","Phyllotis","Phyllotis wolffsohni",1.63,42.5,2.788125,1.158125
"extant","Rodentia","Agoutidae","Agouti","Agouti taczanowskii",3.95,8999.9,2.788125,1.161875
"extant","Carnivora","Canidae","Vulpes","Vulpes bengalensis",3.44,2726,4.60282608695652,1.16282608695652
"extant","Carnivora","Viverridae","Paradoxurus","Paradoxurus jerdoni",3.44,2780.8,4.60282608695652,1.16282608695652
"extant","Carnivora","Viverridae","Paradoxurus","Paradoxurus zeylonensis",3.44,2780.8,4.60282608695652,1.16282608695652
"extant","Rodentia","Muridae","Lophuromys","Lophuromys woosnami",1.62,42.2,2.788125,1.168125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys merriami",1.62,42,2.788125,1.168125
"extant","Rodentia","Heteromyidae","Liomys","Liomys salvini",1.62,42,2.788125,1.168125
"extant","Rodentia","Muridae","Microtus","Microtus guatemalensis",1.62,42,2.788125,1.168125
"extant","Rodentia","Muridae","Microtus","Microtus umbrosus",1.62,42,2.788125,1.168125
"extant","Rodentia","Muridae","Oxymycterus","Oxymycterus paramensis",1.62,42,2.788125,1.168125
"extant","Rodentia","Muridae","Rhipidomys","Rhipidomys macconnelli",1.62,41.6,2.788125,1.168125
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus natalensis",4.08,12000,5.24904761904762,1.16904761904762
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus maxwellii",4.08,12000,5.24904761904762,1.16904761904762
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus",4.08,12000,5.24904761904762,1.16904761904762
"extant","Rodentia","Muridae","Grammomys","Grammomys ibeanus",1.61,41.2,2.788125,1.178125
"extant","Rodentia","Muridae","Myomys","Myomys verreauxii",1.61,41,2.788125,1.178125
"extant","Rodentia","Muridae","Rhabdomys","Rhabdomys pumilio",1.61,40.7,2.788125,1.178125
"extant","Rodentia","Muridae","Xeromys","Xeromys myoides",1.61,41,2.788125,1.178125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys phillipsii",1.61,41,2.788125,1.178125
"extant","Rodentia","Muridae","Microtus","Microtus miurus",1.61,41,2.788125,1.178125
"extant","Rodentia","Muridae","Bolomys","Bolomys obscurus",1.61,40.7,2.788125,1.178125
"extant","Rodentia","Muridae","Graomys","Graomys edithae",1.61,40.4,2.788125,1.178125
"extant","Rodentia","Muridae","Melanomys","Melanomys caliginosus",1.61,41,2.788125,1.178125
"extant","Primates","Lemuridae","Eulemur","Eulemur rubriventer",3.15,1400,4.338,1.188
"extant","Rodentia","Muridae","Aethomys","Aethomys granti",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Grammomys","Grammomys dolichurus",1.6,39.9,2.788125,1.188125
"extant","Rodentia","Muridae","Myomys","Myomys daltoni",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Praomys","Praomys jacksoni",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Ellobius","Ellobius talpinus",1.6,40,2.788125,1.188125
"extant","Rodentia","Sciuridae","Petaurillus","Petaurillus kinlochii",1.6,40,2.788125,1.188125
"extant","Rodentia","Heteromyidae","Liomys","Liomys pictus",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Habromys","Habromys chinanteco",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Habromys","Habromys lophurus",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Habromys","Habromys simulatus",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Microtus","Microtus quasiater",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Neotomodon","Neotomodon alstoni",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus melanotis",1.6,39.6,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus aztecus",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus bullatus",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus guatemalensis",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus gymnotis",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus melanophrys",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus melanurus",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus merriami",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus ochraventer",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus perfulvus",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus polius",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus simulus",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus winkelmanni",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus zarhynchus",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Rheomys","Rheomys mexicanus",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Rheomys","Rheomys thomasi",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Akodon","Akodon cursor",1.6,39.9,2.788125,1.188125
"extant","Rodentia","Muridae","Akodon","Akodon varius",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Bolomys","Bolomys lasiurus",1.6,39.9,2.788125,1.188125
"extant","Rodentia","Muridae","Neusticomys","Neusticomys monticolus",1.6,39.5,2.788125,1.188125
"extant","Rodentia","Muridae","Neusticomys","Neusticomys mussoi",1.6,40,2.788125,1.188125
"extant","Rodentia","Muridae","Neusticomys","Neusticomys peruviensis",1.6,40,2.788125,1.188125
"extant","Dasyuromorphia","Dasyuridae","Dasyurus","Dasyurus geoffroii",3.04,1100,4.23666666666667,1.19666666666667
"extant","Dasyuromorphia","Dasyuridae","Dasyurus","Dasyurus viverrinus",3.04,1090,4.23666666666667,1.19666666666667
"extant","Carnivora","Herpestidae","Herpestes","Herpestes vitticollis",3.405,2575.6,4.60282608695652,1.19782608695652
"extant","Primates","Cebidae","Pithecia","Pithecia pithecia",3.14,1375.5,4.338,1.198
"extant","Rodentia","Muridae","Notomys","Notomys aquilo",1.59,39,2.788125,1.198125
"extant","Rodentia","Muridae","Microtus","Microtus chrotorrhinus",1.59,39,2.788125,1.198125
"extant","Rodentia","Muridae","Microtus","Microtus oaxacensis",1.59,39.2,2.788125,1.198125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus pectoralis",1.59,39,2.788125,1.198125
"extant","Rodentia","Muridae","Akodon","Akodon juninensis",1.59,39,2.788125,1.198125
"extant","Rodentia","Muridae","Akodon","Akodon latebricola",1.59,39,2.788125,1.198125
"extant","Rodentia","Muridae","Akodon","Akodon mansoensis",1.59,39,2.788125,1.198125
"extant","Rodentia","Muridae","Akodon","Akodon orophilus",1.59,39,2.788125,1.198125
"extant","Rodentia","Muridae","Akodon","Akodon surdus",1.59,39,2.788125,1.198125
"extant","Rodentia","Muridae","Akodon","Akodon sylvanus",1.59,39,2.788125,1.198125
"extant","Rodentia","Muridae","Akodon","Akodon torques",1.59,39,2.788125,1.198125
"extant","Rodentia","Sciuridae","Sciurillus","Sciurillus pusillus",1.59,39,2.788125,1.198125
"extant","Carnivora","Felidae","Felis","Felis margarita",3.4,2525,4.60282608695652,1.20282608695652
"extant","Carnivora","Herpestidae","Bdeogale","Bdeogale jacksoni",3.4,2500,4.60282608695652,1.20282608695652
"extant","Carnivora","Herpestidae","Bdeogale","Bdeogale nigripes",3.4,2500,4.60282608695652,1.20282608695652
"extant","Carnivora","Herpestidae","Rhynchogale","Rhynchogale melleri",3.4,2500,4.60282608695652,1.20282608695652
"extant","Carnivora","Felidae","Catopuma","Catopuma badia",3.4,2500,4.60282608695652,1.20282608695652
"extant","Carnivora","Mustelidae","Mydaus","Mydaus javanensis",3.4,2500,4.60282608695652,1.20282608695652
"extant","Carnivora","Procyonidae","Procyon","Procyon pygmaeus",3.4,2500,4.60282608695652,1.20282608695652
"extant","Primates","Cebidae","Callicebus","Callicebus personatus",3.13,1350,4.338,1.208
"extant","Rodentia","Muridae","Gerbillurus","Gerbillurus setzeri",1.58,38.3,2.788125,1.208125
"extant","Rodentia","Muridae","Alticola","Alticola argentatus",1.58,37.7,2.788125,1.208125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys insularis",1.58,38.3,2.788125,1.208125
"extant","Rodentia","Muridae","Microtus","Microtus ochrogaster",1.58,38,2.788125,1.208125
"extant","Rodentia","Muridae","Auliscomys","Auliscomys sublimis",1.58,38,2.788125,1.208125
"extant","Rodentia","Muridae","Rheomys","Rheomys raptor",1.58,38,2.788125,1.208125
"extant","Artiodactyla","Tragulidae","Hyemoschus","Hyemoschus aquaticus",4.04,10850,5.24904761904762,1.20904761904762
"extant","Rodentia","Muridae","Alticola","Alticola roylei",1.57,37,2.788125,1.218125
"extant","Rodentia","Muridae","Clethrionomys","Clethrionomys rufocanus",1.57,37,2.788125,1.218125
"extant","Rodentia","Muridae","Eliurus","Eliurus minor",1.57,37.5,2.788125,1.218125
"extant","Rodentia","Muridae","Microtus","Microtus pennsylvanicus",1.57,36.8,2.788125,1.218125
"extant","Rodentia","Muridae","Aepeomys","Aepeomys lugens",1.57,37,2.788125,1.218125
"extant","Rodentia","Muridae","Akodon","Akodon longipilis",1.57,37.6,2.788125,1.218125
"extant","Rodentia","Muridae","Blarinomys","Blarinomys breviceps",1.57,36.8,2.788125,1.218125
"extant","Rodentia","Muridae","Bolomys","Bolomys punctulatus",1.57,37.3,2.788125,1.218125
"extant","Rodentia","Muridae","Oxymycterus","Oxymycterus hispidus",1.57,36.8,2.788125,1.218125
"extant","Rodentia","Muridae","Microtus","Microtus oeconomus",1.57,37.6,2.788125,1.218125
"extant","Diprotodontia","Phalangeridae","Trichosurus","Trichosurus caninus",3.54,3500,4.76243902439024,1.22243902439024
"extant","Carnivora","Canidae","Vulpes","Vulpes corsac",3.38,2400,4.60282608695652,1.22282608695652
"extant","Rodentia","Muridae","Gerbillus","Gerbillus perpallidus",1.56,36.3,2.788125,1.228125
"extant","Rodentia","Muridae","Grammomys","Grammomys minnae",1.56,36,2.788125,1.228125
"extant","Rodentia","Muridae","Grammomys","Grammomys macmillani",1.56,36,2.788125,1.228125
"extant","Rodentia","Muridae","Hylomyscus","Hylomyscus denniae",1.56,36,2.788125,1.228125
"extant","Rodentia","Muridae","Praomys","Praomys delectorum",1.56,36,2.788125,1.228125
"extant","Rodentia","Muridae","Zyzomys","Zyzomys argurus",1.56,36,2.788125,1.228125
"extant","Rodentia","Muridae","Microtus","Microtus montanus",1.56,36.3,2.788125,1.228125
"extant","Rodentia","Muridae","Otonyctomys","Otonyctomys hatti",1.56,36.2,2.788125,1.228125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus hooperi",1.56,36,2.788125,1.228125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus spicilegus",1.56,36,2.788125,1.228125
"extant","Rodentia","Sciuridae","Tamias","Tamias alpinus",1.56,36.6,2.788125,1.228125
"extant","Artiodactyla","Bovidae","Raphicerus","Raphicerus campestris",4.02,10500,5.24904761904762,1.22904761904762
"extant","Diprotodontia","Macropodidae","Petrogale","Petrogale rothschildi",3.53,3400,4.76243902439024,1.23243902439024
"extant","Primates","Cercopithecidae","Miopithecus","Miopithecus talapoin",3.1,1250,4.338,1.238
"extant","Primates","Lemuridae","Hapalemur","Hapalemur griseus",3.1,1400,4.338,1.238
"extant","Rodentia","Muridae","Gerbillurus","Gerbillurus vallinus",1.55,35.3,2.788125,1.238125
"extant","Rodentia","Muridae","Lemniscomys","Lemniscomys striatus",1.55,35.8,2.788125,1.238125
"extant","Rodentia","Muridae","Microtus","Microtus rossiaemeridionalis",1.55,35.5,2.788125,1.238125
"extant","Rodentia","Muridae","Apomys","Apomys microdon",1.55,35.1,2.788125,1.238125
"extant","Rodentia","Muridae","Archboldomys","Archboldomys luzonensis",1.55,35.4,2.788125,1.238125
"extant","Rodentia","Muridae","Thomasomys","Thomasomys laniger",1.55,35.5,2.788125,1.238125
"extant","Artiodactyla","Bovidae","Dorcatragus","Dorcatragus megalotis",4.01,10249.9,5.24904761904762,1.23904761904762
"extant","Artiodactyla","Bovidae","Raphicerus","Raphicerus melanotis",4.01,10249.9,5.24904761904762,1.23904761904762
"extant","Rodentia","Muridae","Notomys","Notomys alexis",1.54,35,2.788125,1.248125
"extant","Rodentia","Muridae","Notomys","Notomys cervinus",1.54,35,2.788125,1.248125
"extant","Rodentia","Muridae","Notomys","Notomys fuscus",1.54,35,2.788125,1.248125
"extant","Rodentia","Muridae","Phaulomys","Phaulomys smithii",1.54,35,2.788125,1.248125
"extant","Rodentia","Muridae","Microtus","Microtus mexicanus",1.54,35,2.788125,1.248125
"extant","Rodentia","Muridae","Akodon","Akodon siberiae",1.54,34.6,2.788125,1.248125
"extant","Rodentia","Muridae","Chroeomys","Chroeomys jelskii",1.54,34.5,2.788125,1.248125
"extant","Rodentia","Muridae","Oxymycterus","Oxymycterus inca",1.54,35,2.788125,1.248125
"extant","Diprotodontia","Macropodidae","Setonix","Setonix brachyurus",3.51,3250,4.76243902439024,1.25243902439024
"extant","Diprotodontia","Potoroidae","Aepyprymnus","Aepyprymnus rufescens",3.51,3250,4.76243902439024,1.25243902439024
"extant","Carnivora","Viverridae","Genetta","Genetta johnstoni",3.35,2225,4.60282608695652,1.25282608695652
"extant","Carnivora","Viverridae","Genetta","Genetta tigrina",3.35,2225,4.60282608695652,1.25282608695652
"extant","Carnivora","Viverridae","Arctogalidia","Arctogalidia trivirgata",3.35,2250,4.60282608695652,1.25282608695652
"extant","Carnivora","Felidae","Leopardus","Leopardus tigrinus",3.35,2250,4.60282608695652,1.25282608695652
"extant","Carnivora","Felidae","Oncifelis","Oncifelis guigna",3.35,2230,4.60282608695652,1.25282608695652
"extant","Rodentia","Muridae","Praomys","Praomys tullbergi",1.53,33.7,2.788125,1.258125
"extant","Rodentia","Muridae","Pseudomys","Pseudomys nanus",1.53,34,2.788125,1.258125
"extant","Rodentia","Muridae","Pseudomys","Pseudomys occidentalis",1.53,34,2.788125,1.258125
"extant","Rodentia","Myoxidae","Dryomys","Dryomys nitedula",1.53,33.6,2.788125,1.258125
"extant","Rodentia","Muridae","Akodon","Akodon urichi",1.53,34,2.788125,1.258125
"extant","Rodentia","Muridae","Oecomys","Oecomys bicolor",1.53,34,2.788125,1.258125
"extant","Rodentia","Muridae","Podoxymys","Podoxymys roraimae",1.53,33.8,2.788125,1.258125
"extant","Artiodactyla","Cervidae","Pudu","Pudu puda",3.99,9749.9,5.24904761904762,1.25904761904762
"extant","Carnivora","Canidae","Vulpes","Vulpes velox",3.34,2197.5,4.60282608695652,1.26282608695652
"extant","Rodentia","Muridae","Paraleptomys","Paraleptomys wilhelmina",1.52,33,2.788125,1.268125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys alfaroi",1.52,33.3,2.788125,1.268125
